"Date","Price","Open","High","Low","Vol.","Change %"
"14/12/2023","156.87","156.47","157.16","155.05","9.24M","0.69%"
"15/12/2023","155.16","155.49","156.69","153.76","21.73M","-1.09%"
"18/12/2023","155.44","155.21","156.44","154.76","7.23M","0.18%"
"19/12/2023","156.46","155.30","156.50","154.94","6.65M","0.66%"
"20/12/2023","153.27","156.54","156.66","153.11","7.01M","-2.04%"
"21/12/2023","154.84","153.69","155.13","153.30","4.60M","1.02%"
"22/12/2023","155.46","155.25","156.53","155.02","3.80M","0.40%"
"26/12/2023","156.14","155.00","156.35","154.85","4.17M","0.44%"
"27/12/2023","156.35","155.50","156.52","155.42","5.29M","0.13%"
"28/12/2023","156.58","156.00","157.24","155.99","4.38M","0.15%"
"29/12/2023","156.74","156.51","156.90","155.98","4.31M","0.10%"
"02/01/2024","159.97","156.93","161.64","156.79","9.62M","2.06%"
"03/01/2024","160.97","160.64","161.44","159.80","8.23M","0.63%"
"04/01/2024","160.63","161.59","161.98","160.42","6.77M","-0.21%"
"05/01/2024","161.13","160.50","161.34","159.47","5.60M","0.31%"
"08/01/2024","161.53","161.10","161.66","159.61","6.57M","0.25%"
"09/01/2024","161.63","161.63","163.28","160.60","6.36M","0.06%"
"10/01/2024","161.87","161.82","162.62","161.20","4.95M","0.15%"
"11/01/2024","161.15","162.07","162.20","160.78","4.95M","-0.44%"
"12/01/2024","162.39","161.84","162.47","161.69","4.50M","0.77%"
"16/01/2024","160.52","161.57","162.25","160.18","6.92M","-1.15%"
"17/01/2024","160.43","160.25","161.30","159.87","5.07M","-0.06%"
"18/01/2024","161.21","160.00","161.37","159.69","5.37M","0.49%"
"19/01/2024","161.68","161.15","161.92","160.28","7.07M","0.29%"
"22/01/2024","162.47","162.00","163.58","161.34","6.82M","0.49%"
"23/01/2024","159.81","159.66","160.51","156.91","9.15M","-1.64%"
"24/01/2024","158.96","159.75","160.60","158.16","7.25M","-0.53%"
"25/01/2024","159.56","159.00","159.62","158.47","5.48M","0.38%"
"26/01/2024","159.50","160.43","160.74","159.36","5.59M","-0.04%"
"29/01/2024","159.36","159.01","160.07","158.96","6.48M","-0.09%"
"30/01/2024","158.77","159.35","159.76","158.13","7.20M","-0.37%"
"31/01/2024","158.90","160.40","160.62","158.67","8.26M","0.08%"
"01/02/2024","158.36","158.16","158.49","157.05","8.01M","-0.34%"
"02/02/2024","156.61","157.97","158.31","155.94","8.30M","-1.11%"
"05/02/2024","155.80","156.61","156.89","155.34","9.12M","-0.52%"
"06/02/2024","158.06","155.83","158.73","155.60","9.23M","1.45%"
"07/02/2024","157.98","157.80","159.37","157.69","8.69M","-0.05%"
"08/02/2024","156.40","157.34","157.34","155.31","9.75M","-1.00%"
"09/02/2024","156.76","156.27","157.20","155.67","6.53M","0.23%"
"12/02/2024","157.85","156.58","158.41","156.35","6.70M","0.70%"
"13/02/2024","156.47","157.64","158.45","155.75","8.62M","-0.87%"
"14/02/2024","155.74","156.35","156.46","154.84","9.10M","-0.47%"
"15/02/2024","157.92","155.98","158.48","155.89","7.46M","1.40%"
"16/02/2024","156.55","156.60","157.26","155.67","8.54M","-0.87%"
"20/02/2024","157.86","156.56","158.61","156.44","9.50M","0.84%"
"21/02/2024","158.68","158.02","158.69","157.13","7.47M","0.52%"
"22/02/2024","160.45","158.98","160.74","157.77","8.07M","1.12%"
"23/02/2024","161.84","160.88","162.25","160.16","6.73M","0.87%"
"26/02/2024","160.79","161.80","162.01","160.57","5.47M","-0.65%"
"27/02/2024","160.98","160.34","161.04","159.64","5.08M","0.12%"
"28/02/2024","161.55","161.00","161.61","160.29","6.07M","0.35%"
"29/02/2024","161.38","162.00","162.19","160.94","9.85M","-0.11%"
"01/03/2024","162.12","161.83","162.57","161.09","5.67M","0.46%"
"04/03/2024","159.84","161.32","161.61","158.27","8.53M","-1.41%"
"05/03/2024","159.97","160.62","161.24","159.20","8.30M","0.08%"
"06/03/2024","159.34","159.46","160.93","159.22","5.77M","-0.39%"
"07/03/2024","158.87","160.00","160.36","158.24","5.19M","-0.29%"
"08/03/2024","159.52","158.87","160.39","158.43","5.28M","0.41%"
"11/03/2024","161.23","159.49","161.32","158.88","4.62M","1.07%"
"12/03/2024","162.74","161.58","163.11","161.13","8.02M","0.94%"
"13/03/2024","161.10","162.53","162.68","159.81","6.26M","-1.01%"
"14/03/2024","159.21","160.94","161.54","158.69","6.99M","-1.17%"
"15/03/2024","158.18","158.06","159.19","157.10","13.17M","-0.65%"
"18/03/2024","156.76","158.57","158.69","156.50","6.60M","-0.90%"
"19/03/2024","156.21","156.67","156.86","155.66","7.84M","-0.35%"
"20/03/2024","155.76","155.70","156.44","155.21","5.98M","-0.29%"
"21/03/2024","155.75","155.59","156.95","155.10","5.92M","-0.01%"
"22/03/2024","155.23","155.69","156.36","155.11","7.25M","-0.33%"
"25/03/2024","155.22","155.40","155.98","154.90","7.50M","-0.01%"
"26/03/2024","155.77","155.61","156.23","154.76","6.86M","0.35%"
"27/03/2024","157.96","155.99","158.22","155.44","8.46M","1.41%"
"28/03/2024","158.19","158.20","159.14","158.11","6.18M","0.15%"
"01/04/2024","157.78","157.72","158.15","156.77","4.36M","-0.26%"
"02/04/2024","157.73","156.57","157.83","155.95","6.10M","-0.03%"
"03/04/2024","154.26","157.79","158.05","154.25","8.10M","-2.20%"
"04/04/2024","152.50","155.31","155.50","152.41","6.95M","-1.14%"
"05/04/2024","152.39","152.03","153.01","151.61","6.78M","-0.07%"
"08/04/2024","151.59","151.99","153.04","151.56","5.94M","-0.52%"
"09/04/2024","152.29","151.55","152.53","150.94","6.14M","0.46%"
"10/04/2024","150.20","151.53","151.82","149.76","6.81M","-1.37%"
"11/04/2024","148.79","150.80","150.87","148.39","8.37M","-0.94%"
"12/04/2024","147.52","148.06","149.07","147.15","7.10M","-0.85%"
"15/04/2024","147.59","148.37","149.49","147.37","8.50M","0.05%"
"16/04/2024","144.45","145.01","146.25","143.39","12.77M","-2.13%"
"17/04/2024","144.77","145.00","145.41","143.54","9.38M","0.22%"
"18/04/2024","145.74","144.98","145.80","143.13","9.89M","0.67%"
"19/04/2024","147.91","146.15","148.13","144.54","9.75M","1.49%"
"22/04/2024","149.12","148.51","150.27","147.30","10.12M","0.82%"
"23/04/2024","149.56","149.86","150.49","148.20","10.11M","0.30%"
"24/04/2024","148.53","148.14","148.99","146.86","9.76M","-0.69%"
"25/04/2024","146.82","149.37","149.58","146.33","7.64M","-1.15%"
"26/04/2024","146.14","146.70","147.18","145.95","6.18M","-0.46%"
"29/04/2024","146.82","146.14","147.22","145.99","6.46M","0.47%"
"30/04/2024","144.59","146.88","146.88","144.53","8.82M","-1.52%"
"01/05/2024","151.18","148.74","151.85","147.62","14.47M","4.56%"
"02/05/2024","149.92","152.04","152.33","149.14","8.46M","-0.83%"
"03/05/2024","149.27","149.89","149.89","147.82","6.53M","-0.43%"
"06/05/2024","148.58","149.87","150.05","147.91","5.04M","-0.46%"
"07/05/2024","148.72","149.38","149.73","148.45","7.33M","0.09%"
"08/05/2024","148.95","149.12","149.73","148.70","7.74M","0.15%"
"09/05/2024","149.85","148.98","150.10","148.89","6.55M","0.60%"
"10/05/2024","149.91","150.00","150.09","149.19","5.71M","0.04%"
"13/05/2024","151.22","150.04","152.00","149.71","5.63M","0.87%"
"14/05/2024","151.38","151.85","152.21","150.70","8.25M","0.11%"
"15/05/2024","152.67","151.82","152.95","151.30","5.55M","0.85%"
"16/05/2024","154.28","153.00","154.38","152.33","7.59M","1.05%"
"17/05/2024","154.64","154.86","154.86","153.71","6.52M","0.23%"
"20/05/2024","151.27","153.10","153.39","151.26","7.74M","-2.18%"
"21/05/2024","151.24","151.78","152.59","150.79","5.49M","-0.02%"
"22/05/2024","153.50","150.84","154.08","150.32","6.61M","1.49%"
"23/05/2024","149.70","152.75","152.84","149.38","8.00M","-2.48%"
"24/05/2024","146.97","149.53","149.81","146.76","9.52M","-1.82%"
"28/05/2024","144.38","146.79","146.79","144.15","10.50M","-1.76%"
"29/05/2024","144.44","143.82","145.41","143.71","8.26M","0.04%"
"30/05/2024","145.28","144.62","145.61","144.02","8.49M","0.58%"
"31/05/2024","146.67","145.57","147.48","145.19","14.62M","0.96%"
"03/06/2024","147.74","147.25","148.90","146.77","7.33M","0.73%"
"04/06/2024","147.80","147.48","148.31","146.19","8.88M","0.04%"
"05/06/2024","145.97","147.97","147.99","145.85","5.89M","-1.24%"
"06/06/2024","146.42","145.50","147.00","144.66","5.02M","0.31%"
"07/06/2024","147.08","146.68","148.30","146.34","5.11M","0.45%"
"10/06/2024","147.13","146.53","147.56","145.60","5.75M","0.03%"
"11/06/2024","146.76","146.81","147.16","145.44","5.66M","-0.25%"
"12/06/2024","145.41","147.06","147.21","144.78","6.18M","-0.92%"
"13/06/2024","145.45","145.07","146.00","143.88","6.84M","0.03%"
"14/06/2024","145.54","145.14","145.97","144.48","4.08M","0.06%"
"17/06/2024","145.95","145.02","146.43","144.74","6.67M","0.28%"
"18/06/2024","145.65","145.96","146.39","145.26","6.16M","-0.21%"
"20/06/2024","147.78","145.27","148.08","145.01","8.75M","1.46%"
"21/06/2024","148.75","147.89","149.08","147.37","15.18M","0.66%"
"24/06/2024","149.12","149.00","149.72","148.17","6.91M","0.25%"
"25/06/2024","147.19","149.18","149.20","146.94","6.62M","-1.29%"
"26/06/2024","146.82","146.20","147.19","145.78","5.27M","-0.25%"
"27/06/2024","145.80","146.80","147.36","144.84","5.74M","-0.69%"
"28/06/2024","146.16","146.04","147.07","145.65","10.50M","0.25%"
"01/07/2024","146.44","146.07","148.70","145.62","5.14M","0.19%"
"02/07/2024","146.03","146.43","147.15","145.74","5.49M","-0.28%"
"03/07/2024","145.69","146.20","146.65","144.74","3.25M","-0.23%"
"05/07/2024","146.48","145.77","146.55","144.50","4.89M","0.54%"
"08/07/2024","145.48","146.40","147.22","145.25","5.26M","-0.68%"
"09/07/2024","147.05","145.67","147.13","145.18","5.89M","1.08%"
"10/07/2024","149.43","147.26","149.47","146.68","6.09M","1.62%"
"11/07/2024","149.70","149.58","150.58","148.64","6.35M","0.18%"
"12/07/2024","149.88","150.00","150.88","149.24","5.34M","0.12%"
"15/07/2024","149.24","150.08","150.25","148.87","6.71M","-0.43%"
"16/07/2024","151.01","149.69","151.08","149.16","6.47M","1.19%"
"17/07/2024","156.58","151.55","157.49","151.41","13.80M","3.69%"
"18/07/2024","155.42","155.60","157.07","154.62","10.17M","-0.74%"
"19/07/2024","154.69","156.51","156.51","154.12","7.40M","-0.47%"
"22/07/2024","154.24","154.77","155.11","153.59","6.84M","-0.29%"
"23/07/2024","152.35","153.31","153.50","151.57","6.26M","-1.23%"
"24/07/2024","156.28","152.76","156.41","152.33","7.17M","2.58%"
"25/07/2024","159.64","156.48","160.58","156.00","10.02M","2.15%"
"26/07/2024","160.64","159.75","161.58","159.47","8.36M","0.63%"
"29/07/2024","158.56","159.97","160.00","158.05","5.63M","-1.29%"
"30/07/2024","161.33","158.54","161.55","158.36","6.55M","1.75%"
"31/07/2024","157.85","159.85","160.35","157.74","8.29M","-2.16%"
"01/08/2024","160.76","158.48","160.81","157.71","7.21M","1.84%"
"02/08/2024","164.14","161.90","164.85","161.00","11.28M","2.10%"
"05/08/2024","161.25","163.79","165.78","160.58","12.03M","-1.76%"
"06/08/2024","158.97","161.05","161.48","158.94","7.61M","-1.41%"
"07/08/2024","158.90","158.87","160.62","158.19","5.99M","-0.04%"
"08/08/2024","160.22","158.57","160.70","158.03","5.09M","0.83%"
"09/08/2024","160.62","160.12","160.93","159.34","4.58M","0.25%"
"12/08/2024","159.88","160.97","161.70","158.71","7.61M","-0.46%"
"13/08/2024","158.39","160.27","160.37","156.44","9.71M","-0.93%"
"14/08/2024","158.48","157.83","159.55","157.40","5.14M","0.06%"
"15/08/2024","159.09","158.37","159.49","157.84","7.24M","0.38%"
"16/08/2024","159.39","159.14","159.94","158.18","5.01M","0.19%"
"19/08/2024","159.63","159.46","160.29","159.13","4.41M","0.15%"
"20/08/2024","160.16","160.00","160.93","159.67","7.28M","0.33%"
"21/08/2024","161.43","160.40","161.48","160.31","5.02M","0.79%"
"22/08/2024","162.35","162.00","162.49","160.79","6.55M","0.57%"
"23/08/2024","164.13","162.50","164.22","161.70","7.09M","1.10%"
"26/08/2024","164.61","164.17","165.71","163.54","6.87M","0.29%"
"27/08/2024","162.95","163.50","164.04","162.16","4.39M","-1.01%"
"28/08/2024","163.92","163.00","165.00","162.71","5.19M","0.60%"
"29/08/2024","164.23","164.63","164.72","163.36","7.39M","0.19%"
"30/08/2024","165.86","164.12","165.98","163.81","7.97M","0.99%"
"03/09/2024","167.16","165.24","167.81","164.77","6.96M","0.78%"
"04/09/2024","167.36","167.81","168.85","166.04","6.94M","0.12%"
"05/09/2024","164.99","167.20","167.37","164.83","4.60M","-1.42%"
"06/09/2024","164.38","165.18","165.94","164.12","6.02M","-0.37%"
"09/09/2024","166.61","164.84","167.40","164.47","7.54M","1.36%"
"10/09/2024","167.38","167.50","168.46","166.74","6.56M","0.46%"
"11/09/2024","164.82","166.79","166.79","164.09","5.92M","-1.53%"
"12/09/2024","164.64","164.20","165.10","162.71","4.54M","-0.11%"
"13/09/2024","165.52","164.74","165.75","163.82","3.69M","0.53%"
"16/09/2024","166.99","166.36","167.25","165.78","5.19M","0.89%"
"17/09/2024","167.07","166.24","167.72","165.93","5.07M","0.05%"
"18/09/2024","166.15","166.63","168.35","165.74","4.72M","-0.55%"
"19/09/2024","164.82","166.23","166.37","164.42","4.96M","-0.80%"
"20/09/2024","164.16","164.30","164.87","163.55","11.84M","-0.40%"
"23/09/2024","163.22","164.40","164.50","162.72","4.67M","-0.57%"
"24/09/2024","162.78","162.79","163.49","161.55","6.04M","-0.27%"
"25/09/2024","160.60","163.00","163.32","160.36","5.42M","-1.34%"
"26/09/2024","161.39","160.24","161.54","160.02","6.12M","0.49%"
"27/09/2024","161.40","162.00","163.43","161.34","7.55M","0.01%"
"30/09/2024","162.06","161.57","162.18","160.68","6.01M","0.41%"
"01/10/2024","161.99","162.43","162.75","161.18","4.41M","-0.04%"
"02/10/2024","161.17","161.51","162.12","160.65","4.68M","-0.51%"
"03/10/2024","160.50","160.78","161.44","160.22","4.79M","-0.42%"
"04/10/2024","160.29","159.63","160.50","158.77","5.33M","-0.13%"
"07/10/2024","159.53","160.25","160.86","159.22","4.27M","-0.47%"
"08/10/2024","159.69","159.49","160.24","158.95","4.77M","0.10%"
"09/10/2024","160.65","159.92","161.21","159.51","6.05M","0.60%"
"10/10/2024","160.51","161.36","161.39","159.99","4.79M","-0.09%"
"11/10/2024","161.46","162.18","162.66","161.20","5.25M","0.59%"
"14/10/2024","161.60","161.40","162.14","160.90","5.96M","0.09%"
"15/10/2024","164.10","160.00","166.75","159.00","10.55M","1.55%"
"16/10/2024","164.28","164.00","164.99","162.64","5.98M","0.11%"
"17/10/2024","164.47","164.26","165.00","163.63","4.80M","0.12%"
"18/10/2024","165.12","164.89","165.29","163.93","5.91M","0.40%"
"21/10/2024","162.83","165.10","165.25","162.31","6.08M","-1.39%"
"22/10/2024","163.45","162.32","163.73","161.90","5.68M","0.38%"
"23/10/2024","165.86","162.82","166.00","162.42","7.44M","1.47%"
"24/10/2024","163.67","165.00","165.51","163.34","5.39M","-1.32%"
"25/10/2024","160.88","163.68","163.92","160.61","6.40M","-1.70%"
"28/10/2024","161.60","161.13","161.97","161.00","4.84M","0.45%"
"29/10/2024","160.09","161.46","162.17","160.06","5.22M","-0.93%"
"30/10/2024","160.61","159.45","161.28","159.03","5.82M","0.32%"
"31/10/2024","159.86","159.99","160.87","159.46","8.61M","-0.47%"
"01/11/2024","160.13","160.58","161.06","159.88","5.26M","0.17%"
"04/11/2024","158.24","159.70","160.28","158.07","4.64M","-1.18%"
"05/11/2024","158.35","157.67","158.59","156.35","6.55M","0.07%"
"06/11/2024","157.88","159.90","160.85","157.35","8.93M","-0.30%"
"07/11/2024","156.73","158.47","158.75","156.51","7.52M","-0.73%"
"08/11/2024","155.47","157.00","157.08","155.41","8.93M","-0.80%"
"11/11/2024","155.04","155.62","157.58","154.91","7.15M","-0.28%"
"12/11/2024","152.64","154.53","155.04","152.37","7.18M","-1.55%"
"13/11/2024","153.24","152.50","153.51","151.42","7.16M","0.39%"
"14/11/2024","151.87","153.18","153.59","150.76","7.72M","-0.89%"
"15/11/2024","154.00","150.90","154.43","150.90","11.33M","1.40%"
"18/11/2024","154.77","152.59","155.33","152.33","7.51M","0.50%"
"19/11/2024","153.00","153.95","153.99","152.05","8.23M","-1.14%"
"20/11/2024","153.11","153.03","153.25","151.81","9.06M","0.07%"
"21/11/2024","155.50","153.62","156.06","152.81","10.14M","1.56%"
"22/11/2024","155.17","155.90","157.12","154.11","8.27M","-0.21%"
"25/11/2024","155.78","155.17","157.04","155.14","12.26M","0.39%"
"26/11/2024","154.52","155.16","155.25","153.16","5.68M","-0.81%"
"27/11/2024","155.40","154.63","156.63","154.60","4.14M","0.57%"
"29/11/2024","155.01","154.89","155.67","154.17","5.69M","-0.25%"
"02/12/2024","154.80","154.75","155.00","153.93","6.95M","-0.14%"
"03/12/2024","152.36","154.80","154.80","152.30","8.67M","-1.58%"
"04/12/2024","150.47","151.29","151.56","149.75","10.33M","-1.24%"
"05/12/2024","149.52","150.00","150.38","148.95","7.90M","-0.63%"
"06/12/2024","149.31","149.39","150.05","148.38","8.39M","-0.14%"
"09/12/2024","149.60","149.29","150.89","148.44","8.41M","0.19%"
"10/12/2024","149.23","149.93","150.83","148.33","9.40M","-0.25%"
"11/12/2024","146.64","148.50","148.50","146.37","13.45M","-1.74%"
"12/12/2024","146.24","147.20","147.77","146.01","6.18M","-0.27%"
"13/12/2024","146.62","145.66","146.93","145.04","8.32M","0.26%"
"16/12/2024","143.85","146.73","147.25","143.52","8.73M","-1.89%"
"17/12/2024","146.41","143.84","146.66","143.71","10.34M","1.78%"
"18/12/2024","144.75","145.68","146.74","144.67","9.34M","-1.13%"
"19/12/2024","143.58","144.14","145.22","143.37","9.52M","-0.81%"
"20/12/2024","144.47","143.05","145.47","142.75","17.70M","0.62%"
"23/12/2024","145.27","144.63","145.33","143.45","8.72M","0.55%"
"24/12/2024","145.85","145.00","145.85","144.33","3.16M","0.40%"
"26/12/2024","145.58","145.51","146.37","145.09","4.66M","-0.19%"
"27/12/2024","145.05","144.87","146.60","144.68","5.59M","-0.36%"
"30/12/2024","143.34","144.84","144.88","142.95","6.27M","-1.18%"
"31/12/2024","144.62","143.76","144.67","143.31","5.81M","0.89%"
"02/01/2025","144.02","145.23","145.77","143.78","6.05M","-0.41%"
"03/01/2025","144.19","144.07","144.57","143.62","5.88M","0.12%"
"06/01/2025","143.66","143.51","144.82","142.93","7.91M","-0.37%"
"07/01/2025","146.23","143.76","147.18","143.59","8.42M","1.79%"
"08/01/2025","142.27","145.49","145.59","141.44","11.18M","-2.71%"
"10/01/2025","142.06","141.00","143.67","140.68","8.82M","-0.15%"
"13/01/2025","144.47","142.98","145.07","142.31","10.38M","1.70%"
"14/01/2025","144.75","144.50","144.81","142.86","8.68M","0.19%"
"15/01/2025","144.97","145.31","146.05","144.26","7.43M","0.15%"
"16/01/2025","147.77","144.32","148.07","144.06","8.96M","1.93%"
"17/01/2025","147.03","147.44","148.38","146.61","10.77M","-0.50%"
"21/01/2025","148.15","147.56","148.86","147.05","11.11M","0.76%"
"22/01/2025","145.27","144.00","145.47","142.11","16.83M","-1.94%"
"23/01/2025","146.64","145.44","147.91","144.81","10.51M","0.94%"
"24/01/2025","146.82","146.80","147.63","146.38","9.89M","0.12%"
"27/01/2025","152.89","148.45","153.45","148.00","15.15M","4.13%"
"28/01/2025","150.38","152.66","152.97","150.30","10.32M","-1.64%"
"29/01/2025","151.15","150.50","151.88","150.00","7.16M","0.51%"
"30/01/2025","152.87","151.91","154.14","151.36","8.91M","1.14%"
"31/01/2025","152.15","152.62","153.18","152.05","8.46M","-0.47%"
"03/02/2025","151.87","152.00","152.46","150.78","6.69M","-0.18%"
"04/02/2025","153.49","151.36","154.18","150.95","9.65M","1.07%"
"05/02/2025","154.69","153.82","154.73","153.31","8.95M","0.78%"
"06/02/2025","153.51","154.79","154.84","153.38","7.42M","-0.76%"
"07/02/2025","153.12","153.53","154.49","152.80","6.20M","-0.25%"
"10/02/2025","154.24","153.61","154.37","152.29","6.94M","0.73%"
"11/02/2025","156.13","154.11","156.39","153.94","7.55M","1.23%"
"12/02/2025","155.26","155.27","155.66","154.27","7.75M","-0.56%"
"13/02/2025","157.25","155.26","158.13","154.79","10.71M","1.28%"
"14/02/2025","156.15","157.29","157.47","156.06","6.41M","-0.70%"
"18/02/2025","154.99","154.14","155.45","153.24","9.67M","-0.74%"
"19/02/2025","157.89","155.00","158.30","154.75","7.97M","1.87%"
"20/02/2025","159.68","156.95","159.95","156.95","7.22M","1.13%"
"21/02/2025","162.30","159.88","163.51","159.28","12.55M","1.64%"
"24/02/2025","163.74","162.68","164.87","162.05","10.20M","0.89%"
"25/02/2025","166.09","164.10","166.43","163.94","12.30M","1.44%"
"26/02/2025","163.08","165.08","165.13","162.55","11.40M","-1.81%"
"27/02/2025","163.73","162.31","163.95","161.73","8.36M","0.40%"
